WARD,NEIGHBOURHOOD_NUMBER,NEIGHBOURHOOD_NAME,AGE,FEMALE,MALE
Ward 1,4018,ANTHONY HENDAY BIG LAKE,46,0,0
Ward 1,4018,ANTHONY HENDAY BIG LAKE,47,0,0
Ward 1,4018,ANTHONY HENDAY BIG LAKE,48,0,0
Ward 1,4018,ANTHONY HENDAY BIG LAKE,49,0,0
Ward 1,4018,ANTHONY HENDAY BIG LAKE,50,0,0
Ward 1,4018,ANTHONY HENDAY BIG LAKE,51,0,0
Ward 1,4018,ANTHONY HENDAY BIG LAKE,52,0,0
Ward 1,4018,ANTHONY HENDAY BIG LAKE,53,0,0
Ward 1,4018,ANTHONY HENDAY BIG LAKE,54,0,0
Ward 1,4018,ANTHONY HENDAY BIG LAKE,55,0,0
Ward 1,4018,ANTHONY HENDAY BIG LAKE,56,0,0
Ward 1,4018,ANTHONY HENDAY BIG LAKE,57,0,0
Ward 1,4018,ANTHONY HENDAY BIG LAKE,58,0,0
Ward 1,4018,ANTHONY HENDAY BIG LAKE,59,0,0
Ward 1,4018,ANTHONY HENDAY BIG LAKE,60,0,0
Ward 1,4018,ANTHONY HENDAY BIG LAKE,61,0,0
Ward 1,4018,ANTHONY HENDAY BIG LAKE,62,0,0
Ward 1,4018,ANTHONY HENDAY BIG LAKE,63,0,0
Ward 1,4018,ANTHONY HENDAY BIG LAKE,64,0,0
Ward 1,4018,ANTHONY HENDAY BIG LAKE,65,0,0
Ward 1,4018,ANTHONY HENDAY BIG LAKE,66,0,0
Ward 1,4018,ANTHONY HENDAY BIG LAKE,67,0,0
Ward 1,4018,ANTHONY HENDAY BIG LAKE,68,0,0
Ward 1,4018,ANTHONY HENDAY BIG LAKE,69,0,0
Ward 1,4018,ANTHONY HENDAY BIG LAKE,70,0,0
Ward 1,4018,ANTHONY HENDAY BIG LAKE,71,0,0
Ward 1,4018,ANTHONY HENDAY BIG LAKE,72,0,0
Ward 1,4018,ANTHONY HENDAY BIG LAKE,73,0,0
Ward 1,4018,ANTHONY HENDAY BIG LAKE,74,0,0
Ward 1,4018,ANTHONY HENDAY BIG LAKE,75,0,0
Ward 1,4018,ANTHONY HENDAY BIG LAKE,76,0,0
Ward 1,4018,ANTHONY HENDAY BIG LAKE,77,0,0
Ward 1,4018,ANTHONY HENDAY BIG LAKE,78,0,0
Ward 1,4018,ANTHONY HENDAY BIG LAKE,79,0,0
Ward 1,4018,ANTHONY HENDAY BIG LAKE,80,0,0
Ward 1,4018,ANTHONY HENDAY BIG LAKE,81,0,0
Ward 1,4018,ANTHONY HENDAY BIG LAKE,82,0,0
Ward 1,4018,ANTHONY HENDAY BIG LAKE,83,0,0
Ward 1,4018,ANTHONY HENDAY BIG LAKE,84,0,0
Ward 1,4018,ANTHONY HENDAY BIG LAKE,85+,0,0
Ward 1,4018,ANTHONY HENDAY BIG LAKE,No Response,0,0
Ward 1,4020,ALDERGROVE,0,33,20
Ward 1,4020,ALDERGROVE,1,28,27
Ward 1,4020,ALDERGROVE,2,30,37
Ward 1,4020,ALDERGROVE,3,36,35
Ward 1,4020,ALDERGROVE,4,28,29
Ward 1,4020,ALDERGROVE,5,25,26
Ward 1,4020,ALDERGROVE,6,28,28
Ward 1,4020,ALDERGROVE,7,20,20
Ward 1,4020,ALDERGROVE,8,30,22
Ward 1,4020,ALDERGROVE,9,28,22
Ward 1,4020,ALDERGROVE,10,22,27
Ward 1,4020,ALDERGROVE,11,32,32
Ward 1,4020,ALDERGROVE,12,25,16
Ward 1,4020,ALDERGROVE,13,21,30
Ward 1,4020,ALDERGROVE,14,25,31
Ward 1,4020,ALDERGROVE,15,28,27
Ward 1,4020,ALDERGROVE,16,28,28
Ward 1,4020,ALDERGROVE,17,25,39
Ward 1,4020,ALDERGROVE,18,36,37
Ward 1,4020,ALDERGROVE,19,42,39
Ward 1,4020,ALDERGROVE,20,44,36
Ward 1,4020,ALDERGROVE,21,42,44
Ward 1,4020,ALDERGROVE,22,31,38
Ward 1,4020,ALDERGROVE,23,31,33
Ward 1,4020,ALDERGROVE,24,38,38
Ward 1,4020,ALDERGROVE,25,38,41
Ward 1,4020,ALDERGROVE,26,40,39
Ward 1,4020,ALDERGROVE,27,37,31
Ward 1,4020,ALDERGROVE,28,32,34
Ward 1,4020,ALDERGROVE,29,47,27
Ward 1,4020,ALDERGROVE,30,32,35
Ward 1,4020,ALDERGROVE,31,40,43
Ward 1,4020,ALDERGROVE,32,28,39
Ward 1,4020,ALDERGROVE,33,42,43
Ward 1,4020,ALDERGROVE,34,32,37
Ward 1,4020,ALDERGROVE,35,30,31
Ward 1,4020,ALDERGROVE,36,31,36
Ward 1,4020,ALDERGROVE,37,28,32
Ward 1,4020,ALDERGROVE,38,32,37
Ward 1,4020,ALDERGROVE,39,25,31
Ward 1,4020,ALDERGROVE,40,35,26
Ward 1,4020,ALDERGROVE,41,19,21
Ward 1,4020,ALDERGROVE,42,29,37
Ward 1,4020,ALDERGROVE,43,30,26
Ward 1,4020,ALDERGROVE,44,37,23
Ward 1,4020,ALDERGROVE,45,21,21
Ward 1,4020,ALDERGROVE,46,36,30
Ward 1,4020,ALDERGROVE,47,24,30
Ward 1,4020,ALDERGROVE,48,40,23
Ward 1,4020,ALDERGROVE,49,32,27
Ward 1,4020,ALDERGROVE,50,39,37
Ward 1,4020,ALDERGROVE,51,40,28
Ward 1,4020,ALDERGROVE,52,33,25
Ward 1,4020,ALDERGROVE,53,49,39
Ward 1,4020,ALDERGROVE,54,34,42
Ward 1,4020,ALDERGROVE,55,39,37
Ward 1,4020,ALDERGROVE,56,49,41
Ward 1,4020,ALDERGROVE,57,35,39
Ward 1,4020,ALDERGROVE,58,39,51
Ward 1,4020,ALDERGROVE,59,36,33
Ward 1,4020,ALDERGROVE,60,32,29
Ward 1,4020,ALDERGROVE,61,21,32
Ward 1,4020,ALDERGROVE,62,35,25
Ward 1,4020,ALDERGROVE,63,18,30
Ward 1,4020,ALDERGROVE,64,26,23
Ward 1,4020,ALDERGROVE,65,23,20
Ward 1,4020,ALDERGROVE,66,13,18
Ward 1,4020,ALDERGROVE,67,22,22
Ward 1,4020,ALDERGROVE,68,12,13
Ward 1,4020,ALDERGROVE,69,11,17
Ward 1,4020,ALDERGROVE,70,15,15
Ward 1,4020,ALDERGROVE,71,15,13
Ward 1,4020,ALDERGROVE,72,13,7
Ward 1,4020,ALDERGROVE,73,18,4
Ward 1,4020,ALDERGROVE,74,5,10
Ward 1,4020,ALDERGROVE,75,5,9
Ward 1,4020,ALDERGROVE,76,6,8
Ward 1,4020,ALDERGROVE,77,5,7
Ward 1,4020,ALDERGROVE,78,6,1
Ward 1,4020,ALDERGROVE,79,10,2
Ward 1,4020,ALDERGROVE,80,5,5
Ward 1,4020,ALDERGROVE,81,7,11
Ward 1,4020,ALDERGROVE,82,7,5
Ward 1,4020,ALDERGROVE,83,4,3
Ward 1,4020,ALDERGROVE,84,2,9
Ward 1,4020,ALDERGROVE,85+,26,12
Ward 1,4020,ALDERGROVE,No Response,336,389
Ward 1,4030,ARMSTRONG INDUSTRIAL,0,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,1,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,2,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,3,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,4,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,5,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,6,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,7,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,8,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,9,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,10,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,11,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,12,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,13,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,14,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,15,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,16,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,17,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,18,2,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,19,3,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,20,3,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,21,2,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,22,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,23,1,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,24,1,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,25,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,26,4,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,27,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,28,1,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,29,2,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,30,2,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,31,2,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,32,1,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,33,4,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,34,1,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,35,2,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,36,1,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,37,2,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,38,2,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,39,2,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,40,1,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,41,3,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,42,4,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,43,4,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,44,4,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,45,4,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,46,1,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,47,4,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,48,1,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,49,3,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,50,3,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,51,1,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,52,2,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,53,4,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,54,3,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,55,5,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,56,2,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,57,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,58,3,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,59,3,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,60,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,61,2,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,62,4,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,63,5,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,64,3,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,65,1,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,66,6,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,67,4,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,68,3,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,69,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,70,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,71,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,72,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,73,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,74,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,75,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,76,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,77,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,78,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,79,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,80,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,81,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,82,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,83,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,84,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,85+,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,No Response,0,0
Ward 1,4040,BELMEAD,0,24,18
Ward 1,4040,BELMEAD,1,28,18
Ward 1,4040,BELMEAD,2,22,26
Ward 1,4040,BELMEAD,3,25,19
Ward 1,4040,BELMEAD,4,29,33
Ward 1,4040,BELMEAD,5,23,23
Ward 1,4040,BELMEAD,6,32,43
Ward 1,4040,BELMEAD,7,26,36
Ward 1,4040,BELMEAD,8,15,34
Ward 1,4040,BELMEAD,9,22,29
Ward 1,4040,BELMEAD,10,24,23
Ward 1,4040,BELMEAD,11,30,23
Ward 1,4040,BELMEAD,12,29,24
Ward 1,4040,BELMEAD,13,25,28
Ward 1,4040,BELMEAD,14,27,30
Ward 1,4040,BELMEAD,15,27,33
Ward 1,4040,BELMEAD,16,25,32
Ward 1,4040,BELMEAD,17,26,20
Ward 1,4040,BELMEAD,18,16,33
Ward 1,4040,BELMEAD,19,28,27
Ward 1,4040,BELMEAD,20,33,28
Ward 1,4040,BELMEAD,21,31,22
Ward 1,4040,BELMEAD,22,18,30
Ward 1,4040,BELMEAD,23,30,31
Ward 1,4040,BELMEAD,24,23,24
Ward 1,4040,BELMEAD,25,31,28
Ward 1,4040,BELMEAD,26,27,30
Ward 1,4040,BELMEAD,27,29,32
Ward 1,4040,BELMEAD,28,25,18
Ward 1,4040,BELMEAD,29,25,19
Ward 1,4040,BELMEAD,30,26,35
Ward 1,4040,BELMEAD,31,32,36
Ward 1,4040,BELMEAD,32,26,29
Ward 1,4040,BELMEAD,33,30,29
Ward 1,4040,BELMEAD,34,38,26
Ward 1,4040,BELMEAD,35,27,24
Ward 1,4040,BELMEAD,36,29,29
Ward 1,4040,BELMEAD,37,35,22
Ward 1,4040,BELMEAD,38,20,24
Ward 1,4040,BELMEAD,39,23,15
Ward 1,4040,BELMEAD,40,21,26
Ward 1,4040,BELMEAD,41,10,26
Ward 1,4040,BELMEAD,42,24,26
Ward 1,4040,BELMEAD,43,34,15
Ward 1,4040,BELMEAD,44,23,24
Ward 1,4040,BELMEAD,45,30,24
Ward 1,4040,BELMEAD,46,29,20
Ward 1,4040,BELMEAD,47,21,14
Ward 1,4040,BELMEAD,48,30,23
Ward 1,4040,BELMEAD,49,34,23
Ward 1,4040,BELMEAD,50,36,33
Ward 1,4040,BELMEAD,51,26,30
Ward 1,4040,BELMEAD,52,23,26
Ward 1,4040,BELMEAD,53,37,29
Ward 1,4040,BELMEAD,54,44,20
Ward 1,4040,BELMEAD,55,33,31
Ward 1,4040,BELMEAD,56,41,43
Ward 1,4040,BELMEAD,57,34,32
Ward 1,4040,BELMEAD,58,31,41
Ward 1,4040,BELMEAD,59,32,21
Ward 1,4040,BELMEAD,60,28,31
Ward 1,4040,BELMEAD,61,30,31
Ward 1,4040,BELMEAD,62,33,22
Ward 1,4040,BELMEAD,63,25,24
Ward 1,4040,BELMEAD,64,19,25
Ward 1,4040,BELMEAD,65,25,18
Ward 1,4040,BELMEAD,66,19,17
Ward 1,4040,BELMEAD,67,15,23
Ward 1,4040,BELMEAD,68,27,15
Ward 1,4040,BELMEAD,69,10,13
Ward 1,4040,BELMEAD,70,15,17
Ward 1,4040,BELMEAD,71,6,14
Ward 1,4040,BELMEAD,72,17,12
Ward 1,4040,BELMEAD,73,7,6
Ward 1,4040,BELMEAD,74,9,10
Ward 1,4040,BELMEAD,75,7,11
Ward 1,4040,BELMEAD,76,12,3
Ward 1,4040,BELMEAD,77,7,5
Ward 1,4040,BELMEAD,78,9,3
Ward 1,4040,BELMEAD,79,7,5
Ward 1,4040,BELMEAD,80,10,5
Ward 1,4040,BELMEAD,81,4,4
Ward 1,4040,BELMEAD,82,6,5
Ward 1,4040,BELMEAD,83,8,1
Ward 1,4040,BELMEAD,84,2,4
Ward 1,4040,BELMEAD,85+,22,22
Ward 1,4040,BELMEAD,No Response,314,303
Ward 1,4060,BRITANNIA YOUNGSTOWN,0,20,18
Ward 1,4060,BRITANNIA YOUNGSTOWN,1,16,17
Ward 1,4060,BRITANNIA YOUNGSTOWN,2,18,13
Ward 1,4060,BRITANNIA YOUNGSTOWN,3,16,13
Ward 1,4060,BRITANNIA YOUNGSTOWN,4,26,15
Ward 1,4060,BRITANNIA YOUNGSTOWN,5,18,7
Ward 1,4060,BRITANNIA YOUNGSTOWN,6,23,22
Ward 1,4060,BRITANNIA YOUNGSTOWN,7,16,14
Ward 1,4060,BRITANNIA YOUNGSTOWN,8,20,13
Ward 1,4060,BRITANNIA YOUNGSTOWN,9,10,13
Ward 1,4060,BRITANNIA YOUNGSTOWN,10,11,16
Ward 1,4060,BRITANNIA YOUNGSTOWN,11,10,11
Ward 1,4060,BRITANNIA YOUNGSTOWN,12,8,11
Ward 1,4060,BRITANNIA YOUNGSTOWN,13,7,20
Ward 1,4060,BRITANNIA YOUNGSTOWN,14,13,11
Ward 1,4060,BRITANNIA YOUNGSTOWN,15,15,13
Ward 1,4060,BRITANNIA YOUNGSTOWN,16,11,8
Ward 1,4060,BRITANNIA YOUNGSTOWN,17,14,13
Ward 1,4060,BRITANNIA YOUNGSTOWN,18,12,16
Ward 1,4060,BRITANNIA YOUNGSTOWN,19,18,13
Ward 1,4060,BRITANNIA YOUNGSTOWN,20,9,12
Ward 1,4060,BRITANNIA YOUNGSTOWN,21,24,20
Ward 1,4060,BRITANNIA YOUNGSTOWN,22,17,21
Ward 1,4060,BRITANNIA YOUNGSTOWN,23,19,17
Ward 1,4060,BRITANNIA YOUNGSTOWN,24,16,18
Ward 1,4060,BRITANNIA YOUNGSTOWN,25,19,26
Ward 1,4060,BRITANNIA YOUNGSTOWN,26,15,18
Ward 1,4060,BRITANNIA YOUNGSTOWN,27,28,11
Ward 1,4060,BRITANNIA YOUNGSTOWN,28,24,23
Ward 1,4060,BRITANNIA YOUNGSTOWN,29,25,27
Ward 1,4060,BRITANNIA YOUNGSTOWN,30,23,23
Ward 1,4060,BRITANNIA YOUNGSTOWN,31,20,24
Ward 1,4060,BRITANNIA YOUNGSTOWN,32,16,28
Ward 1,4060,BRITANNIA YOUNGSTOWN,33,27,24
Ward 1,4060,BRITANNIA YOUNGSTOWN,34,22,43
Ward 1,4060,BRITANNIA YOUNGSTOWN,35,19,22
Ward 1,4060,BRITANNIA YOUNGSTOWN,36,17,27
Ward 1,4060,BRITANNIA YOUNGSTOWN,37,18,12
Ward 1,4060,BRITANNIA YOUNGSTOWN,38,20,23
Ward 1,4060,BRITANNIA YOUNGSTOWN,39,27,21
Ward 1,4060,BRITANNIA YOUNGSTOWN,40,15,16
Ward 1,4060,BRITANNIA YOUNGSTOWN,41,20,22
Ward 1,4060,BRITANNIA YOUNGSTOWN,42,19,16
Ward 1,4060,BRITANNIA YOUNGSTOWN,43,27,19
Ward 1,4060,BRITANNIA YOUNGSTOWN,44,24,25
Ward 1,4060,BRITANNIA YOUNGSTOWN,45,14,20
Ward 1,4060,BRITANNIA YOUNGSTOWN,46,24,18
Ward 1,4060,BRITANNIA YOUNGSTOWN,47,28,17
Ward 1,4060,BRITANNIA YOUNGSTOWN,48,32,25
Ward 1,4060,BRITANNIA YOUNGSTOWN,49,25,36
Ward 1,4060,BRITANNIA YOUNGSTOWN,50,30,20
Ward 1,4060,BRITANNIA YOUNGSTOWN,51,24,28
Ward 1,4060,BRITANNIA YOUNGSTOWN,52,18,21
Ward 1,4060,BRITANNIA YOUNGSTOWN,53,17,31
Ward 1,4060,BRITANNIA YOUNGSTOWN,54,24,26
Ward 1,4060,BRITANNIA YOUNGSTOWN,55,16,29
Ward 1,4060,BRITANNIA YOUNGSTOWN,56,27,27
Ward 1,4060,BRITANNIA YOUNGSTOWN,57,22,18
Ward 1,4060,BRITANNIA YOUNGSTOWN,58,17,21
Ward 1,4060,BRITANNIA YOUNGSTOWN,59,22,28
Ward 1,4060,BRITANNIA YOUNGSTOWN,60,14,16
Ward 1,4060,BRITANNIA YOUNGSTOWN,61,18,18
Ward 1,4060,BRITANNIA YOUNGSTOWN,62,14,9
Ward 1,4060,BRITANNIA YOUNGSTOWN,63,9,16
Ward 1,4060,BRITANNIA YOUNGSTOWN,64,15,16
Ward 1,4060,BRITANNIA YOUNGSTOWN,65,12,16
Ward 1,4060,BRITANNIA YOUNGSTOWN,66,14,13
Ward 1,4060,BRITANNIA YOUNGSTOWN,67,10,10
Ward 1,4060,BRITANNIA YOUNGSTOWN,68,17,11
Ward 1,4060,BRITANNIA YOUNGSTOWN,69,7,13
Ward 1,4060,BRITANNIA YOUNGSTOWN,70,18,7
Ward 1,4060,BRITANNIA YOUNGSTOWN,71,4,11
Ward 1,4060,BRITANNIA YOUNGSTOWN,72,7,5
Ward 1,4060,BRITANNIA YOUNGSTOWN,73,11,10
Ward 1,4060,BRITANNIA YOUNGSTOWN,74,10,6
Ward 1,4060,BRITANNIA YOUNGSTOWN,75,12,5
Ward 1,4060,BRITANNIA YOUNGSTOWN,76,12,8
Ward 1,4060,BRITANNIA YOUNGSTOWN,77,10,7
Ward 1,4060,BRITANNIA YOUNGSTOWN,78,11,2
Ward 1,4060,BRITANNIA YOUNGSTOWN,79,9,3
Ward 1,4060,BRITANNIA YOUNGSTOWN,80,6,5
Ward 1,4060,BRITANNIA YOUNGSTOWN,81,7,4
Ward 1,4060,BRITANNIA YOUNGSTOWN,82,7,7
Ward 1,4060,BRITANNIA YOUNGSTOWN,83,7,2
Ward 1,4060,BRITANNIA YOUNGSTOWN,84,3,9
Ward 1,4060,BRITANNIA YOUNGSTOWN,85+,23,13
Ward 1,4060,BRITANNIA YOUNGSTOWN,No Response,805,1011
Ward 1,4090,CANORA,0,14,16
Ward 1,4090,CANORA,1,12,16
Ward 1,4090,CANORA,2,12,16
Ward 1,4090,CANORA,3,15,6
Ward 1,4090,CANORA,4,13,15
Ward 1,4090,CANORA,5,11,9
Ward 1,4090,CANORA,6,11,14
Ward 1,4090,CANORA,7,10,13
Ward 1,4090,CANORA,8,9,10
Ward 1,4090,CANORA,9,12,6
Ward 1,4090,CANORA,10,9,14
Ward 1,4090,CANORA,11,10,10
Ward 1,4090,CANORA,12,3,10
Ward 1,4090,CANORA,13,14,6
Ward 1,4090,CANORA,14,5,16
Ward 1,4090,CANORA,15,14,16
Ward 1,4090,CANORA,16,9,16
Ward 1,4090,CANORA,17,12,11
Ward 1,4090,CANORA,18,11,17
Ward 1,4090,CANORA,19,11,19
Ward 1,4090,CANORA,20,15,15
Ward 1,4090,CANORA,21,12,20
Ward 1,4090,CANORA,22,15,25
Ward 1,4090,CANORA,23,17,23
Ward 1,4090,CANORA,24,25,23
Ward 1,4090,CANORA,25,18,19
Ward 1,4090,CANORA,26,10,23
Ward 1,4090,CANORA,27,16,18
Ward 1,4090,CANORA,28,16,21
Ward 1,4090,CANORA,29,17,19
Ward 1,4090,CANORA,30,20,20
Ward 1,4090,CANORA,31,21,20
Ward 1,4090,CANORA,32,18,23
Ward 1,4090,CANORA,33,15,22
Ward 1,4090,CANORA,34,23,22
Ward 1,4090,CANORA,35,14,16
Ward 1,4090,CANORA,36,17,16
Ward 1,4090,CANORA,37,22,17
Ward 1,4090,CANORA,38,11,23
Ward 1,4090,CANORA,39,15,12
Ward 1,4090,CANORA,40,16,18
Ward 1,4090,CANORA,41,8,15
Ward 1,4090,CANORA,42,15,16
Ward 1,4090,CANORA,43,19,21
Ward 1,4090,CANORA,44,19,15
Ward 1,4090,CANORA,45,8,17
Ward 1,4090,CANORA,46,11,24
Ward 1,4090,CANORA,47,15,20
Ward 1,4090,CANORA,48,13,14
Ward 1,4090,CANORA,49,18,17
Ward 1,4090,CANORA,50,15,19
Ward 1,4090,CANORA,51,18,19
Ward 1,4090,CANORA,52,18,18
Ward 1,4090,CANORA,53,15,16
Ward 1,4090,CANORA,54,19,14
Ward 1,4090,CANORA,55,9,22
Ward 1,4090,CANORA,56,13,16
Ward 1,4090,CANORA,57,18,13
Ward 1,4090,CANORA,58,10,22
Ward 1,4090,CANORA,59,20,21
Ward 1,4090,CANORA,60,14,12
Ward 1,4090,CANORA,61,17,9
Ward 1,4090,CANORA,62,12,10
Ward 1,4090,CANORA,63,9,18
Ward 1,4090,CANORA,64,11,10
Ward 1,4090,CANORA,65,16,16
Ward 1,4090,CANORA,66,10,7
Ward 1,4090,CANORA,67,14,10
Ward 1,4090,CANORA,68,9,6
Ward 1,4090,CANORA,69,9,9
Ward 1,4090,CANORA,70,5,9
Ward 1,4090,CANORA,71,7,10
Ward 1,4090,CANORA,72,4,3
Ward 1,4090,CANORA,73,4,7
Ward 1,4090,CANORA,74,5,5
Ward 1,4090,CANORA,75,4,4
Ward 1,4090,CANORA,76,3,4
Ward 1,4090,CANORA,77,6,3
Ward 1,4090,CANORA,78,4,6
Ward 1,4090,CANORA,79,3,6
Ward 1,4090,CANORA,80,4,1
Ward 1,4090,CANORA,81,5,2
Ward 1,4090,CANORA,82,4,1
Ward 1,4090,CANORA,83,4,0
Ward 1,4090,CANORA,84,3,1
Ward 1,4090,CANORA,85+,11,6
Ward 1,4090,CANORA,No Response,460,608
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,0,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,1,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,2,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,3,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,4,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,5,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,6,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,7,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,8,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,9,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,10,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,11,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,12,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,13,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,14,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,15,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,16,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,17,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,18,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,19,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,20,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,21,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,22,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,23,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,24,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,25,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,26,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,27,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,28,0,0
