Ward,NEIGHBOURHOOD_NUMBER,NEIGHBOURHOOD_NAME,AGE,FEMALE,MALE
Ward 1,4020,ALDERGROVE,65,22,26
Ward 1,4020,ALDERGROVE,66,11,15
Ward 1,4020,ALDERGROVE,67,14,15
Ward 1,4020,ALDERGROVE,68,14,19
Ward 1,4020,ALDERGROVE,69,16,15
Ward 1,4020,ALDERGROVE,70,14,8
Ward 1,4020,ALDERGROVE,71,21,8
Ward 1,4020,ALDERGROVE,72,6,9
Ward 1,4020,ALDERGROVE,73,6,13
Ward 1,4020,ALDERGROVE,74,9,9
Ward 1,4020,ALDERGROVE,75,9,10
Ward 1,4020,ALDERGROVE,76,10,4
Ward 1,4020,ALDERGROVE,77,13,2
Ward 1,4020,ALDERGROVE,78,4,8
Ward 1,4020,ALDERGROVE,79,8,12
Ward 1,4020,ALDERGROVE,80,9,8
Ward 1,4020,ALDERGROVE,81,5,4
Ward 1,4020,ALDERGROVE,82,5,7
Ward 1,4020,ALDERGROVE,83,6,4
Ward 1,4020,ALDERGROVE,84,6,2
Ward 1,4020,ALDERGROVE,85+,23,14
Ward 1,4020,ALDERGROVE,No Response,206,253
Ward 1,4030,ARMSTRONG INDUSTRIAL,0,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,1,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,2,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,3,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,4,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,5,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,6,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,7,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,8,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,9,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,10,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,11,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,12,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,13,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,14,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,15,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,16,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,17,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,18,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,19,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,20,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,21,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,22,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,23,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,24,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,25,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,26,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,27,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,28,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,29,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,30,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,31,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,32,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,33,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,34,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,35,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,36,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,37,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,38,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,39,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,40,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,41,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,42,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,43,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,44,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,45,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,46,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,47,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,48,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,49,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,50,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,51,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,52,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,53,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,54,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,55,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,56,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,57,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,58,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,59,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,60,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,61,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,62,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,63,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,64,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,65,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,66,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,67,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,68,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,69,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,70,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,71,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,72,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,73,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,74,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,75,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,76,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,77,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,78,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,79,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,80,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,81,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,82,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,83,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,84,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,85+,0,0
Ward 1,4030,ARMSTRONG INDUSTRIAL,No Response,0,0
Ward 1,4040,BELMEAD,0,22,20
Ward 1,4040,BELMEAD,1,28,26
Ward 1,4040,BELMEAD,2,24,32
Ward 1,4040,BELMEAD,3,23,23
Ward 1,4040,BELMEAD,4,34,31
Ward 1,4040,BELMEAD,5,26,29
Ward 1,4040,BELMEAD,6,24,32
Ward 1,4040,BELMEAD,7,19,24
Ward 1,4040,BELMEAD,8,30,23
Ward 1,4040,BELMEAD,9,32,28
Ward 1,4040,BELMEAD,10,29,23
Ward 1,4040,BELMEAD,11,24,26
Ward 1,4040,BELMEAD,12,30,27
Ward 1,4040,BELMEAD,13,26,23
Ward 1,4040,BELMEAD,14,27,30
Ward 1,4040,BELMEAD,15,19,24
Ward 1,4040,BELMEAD,16,17,28
Ward 1,4040,BELMEAD,17,29,21
Ward 1,4040,BELMEAD,18,34,32
Ward 1,4040,BELMEAD,19,32,25
Ward 1,4040,BELMEAD,20,27,30
Ward 1,4040,BELMEAD,21,37,28
Ward 1,4040,BELMEAD,22,29,33
Ward 1,4040,BELMEAD,23,32,35
Ward 1,4040,BELMEAD,24,27,25
Ward 1,4040,BELMEAD,25,37,40
Ward 1,4040,BELMEAD,26,28,21
Ward 1,4040,BELMEAD,27,28,23
Ward 1,4040,BELMEAD,28,24,34
Ward 1,4040,BELMEAD,29,32,32
Ward 1,4040,BELMEAD,30,31,31
Ward 1,4040,BELMEAD,31,29,28
Ward 1,4040,BELMEAD,32,35,30
Ward 1,4040,BELMEAD,33,31,23
Ward 1,4040,BELMEAD,34,25,25
Ward 1,4040,BELMEAD,35,32,23
Ward 1,4040,BELMEAD,36,25,33
Ward 1,4040,BELMEAD,37,19,14
Ward 1,4040,BELMEAD,38,21,26
Ward 1,4040,BELMEAD,39,14,30
Ward 1,4040,BELMEAD,40,23,21
Ward 1,4040,BELMEAD,41,30,18
Ward 1,4040,BELMEAD,42,23,23
Ward 1,4040,BELMEAD,43,25,20
Ward 1,4040,BELMEAD,44,29,12
Ward 1,4040,BELMEAD,45,18,19
Ward 1,4040,BELMEAD,46,34,27
Ward 1,4040,BELMEAD,47,35,27
Ward 1,4040,BELMEAD,48,34,26
Ward 1,4040,BELMEAD,49,28,33
Ward 1,4040,BELMEAD,50,32,30
Ward 1,4040,BELMEAD,51,40,29
Ward 1,4040,BELMEAD,52,43,26
Ward 1,4040,BELMEAD,53,31,30
Ward 1,4040,BELMEAD,54,50,37
Ward 1,4040,BELMEAD,55,38,31
Ward 1,4040,BELMEAD,56,31,43
Ward 1,4040,BELMEAD,57,35,18
Ward 1,4040,BELMEAD,58,32,36
Ward 1,4040,BELMEAD,59,29,31
Ward 1,4040,BELMEAD,60,25,25
Ward 1,4040,BELMEAD,61,29,26
Ward 1,4040,BELMEAD,62,18,27
Ward 1,4040,BELMEAD,63,22,18
Ward 1,4040,BELMEAD,64,17,21
Ward 1,4040,BELMEAD,65,20,19
Ward 1,4040,BELMEAD,66,24,17
Ward 1,4040,BELMEAD,67,10,11
Ward 1,4040,BELMEAD,68,12,20
Ward 1,4040,BELMEAD,69,8,13
Ward 1,4040,BELMEAD,70,15,13
Ward 1,4040,BELMEAD,71,8,5
Ward 1,4040,BELMEAD,72,8,9
Ward 1,4040,BELMEAD,73,7,11
Ward 1,4040,BELMEAD,74,13,6
Ward 1,4040,BELMEAD,75,8,6
Ward 1,4040,BELMEAD,76,10,5
Ward 1,4040,BELMEAD,77,12,5
Ward 1,4040,BELMEAD,78,7,5
Ward 1,4040,BELMEAD,79,7,4
Ward 1,4040,BELMEAD,80,8,6
Ward 1,4040,BELMEAD,81,8,5
Ward 1,4040,BELMEAD,82,6,6
Ward 1,4040,BELMEAD,83,2,3
Ward 1,4040,BELMEAD,84,4,7
Ward 1,4040,BELMEAD,85+,25,22
Ward 1,4040,BELMEAD,No Response,280,306
Ward 1,4060,BRITANNIA YOUNGSTOWN,0,19,13
Ward 1,4060,BRITANNIA YOUNGSTOWN,1,25,36
Ward 1,4060,BRITANNIA YOUNGSTOWN,2,32,26
Ward 1,4060,BRITANNIA YOUNGSTOWN,3,20,20
Ward 1,4060,BRITANNIA YOUNGSTOWN,4,29,24
Ward 1,4060,BRITANNIA YOUNGSTOWN,5,22,14
Ward 1,4060,BRITANNIA YOUNGSTOWN,6,11,21
Ward 1,4060,BRITANNIA YOUNGSTOWN,7,22,23
Ward 1,4060,BRITANNIA YOUNGSTOWN,8,16,22
Ward 1,4060,BRITANNIA YOUNGSTOWN,9,22,16
Ward 1,4060,BRITANNIA YOUNGSTOWN,10,14,23
Ward 1,4060,BRITANNIA YOUNGSTOWN,11,18,20
Ward 1,4060,BRITANNIA YOUNGSTOWN,12,20,14
Ward 1,4060,BRITANNIA YOUNGSTOWN,13,24,21
Ward 1,4060,BRITANNIA YOUNGSTOWN,14,22,18
Ward 1,4060,BRITANNIA YOUNGSTOWN,15,21,21
Ward 1,4060,BRITANNIA YOUNGSTOWN,16,15,25
Ward 1,4060,BRITANNIA YOUNGSTOWN,17,20,23
Ward 1,4060,BRITANNIA YOUNGSTOWN,18,20,21
Ward 1,4060,BRITANNIA YOUNGSTOWN,19,21,19
Ward 1,4060,BRITANNIA YOUNGSTOWN,20,28,25
Ward 1,4060,BRITANNIA YOUNGSTOWN,21,24,24
Ward 1,4060,BRITANNIA YOUNGSTOWN,22,23,26
Ward 1,4060,BRITANNIA YOUNGSTOWN,23,18,37
Ward 1,4060,BRITANNIA YOUNGSTOWN,24,25,25
Ward 1,4060,BRITANNIA YOUNGSTOWN,25,34,33
Ward 1,4060,BRITANNIA YOUNGSTOWN,26,32,31
Ward 1,4060,BRITANNIA YOUNGSTOWN,27,36,32
Ward 1,4060,BRITANNIA YOUNGSTOWN,28,35,41
Ward 1,4060,BRITANNIA YOUNGSTOWN,29,45,32
Ward 1,4060,BRITANNIA YOUNGSTOWN,30,36,43
Ward 1,4060,BRITANNIA YOUNGSTOWN,31,31,46
Ward 1,4060,BRITANNIA YOUNGSTOWN,32,33,49
Ward 1,4060,BRITANNIA YOUNGSTOWN,33,32,35
Ward 1,4060,BRITANNIA YOUNGSTOWN,34,35,39
Ward 1,4060,BRITANNIA YOUNGSTOWN,35,28,26
Ward 1,4060,BRITANNIA YOUNGSTOWN,36,25,36
Ward 1,4060,BRITANNIA YOUNGSTOWN,37,35,25
Ward 1,4060,BRITANNIA YOUNGSTOWN,38,17,32
Ward 1,4060,BRITANNIA YOUNGSTOWN,39,21,34
Ward 1,4060,BRITANNIA YOUNGSTOWN,40,26,21
Ward 1,4060,BRITANNIA YOUNGSTOWN,41,30,23
Ward 1,4060,BRITANNIA YOUNGSTOWN,42,27,33
Ward 1,4060,BRITANNIA YOUNGSTOWN,43,20,23
Ward 1,4060,BRITANNIA YOUNGSTOWN,44,25,27
Ward 1,4060,BRITANNIA YOUNGSTOWN,45,24,23
Ward 1,4060,BRITANNIA YOUNGSTOWN,46,31,27
Ward 1,4060,BRITANNIA YOUNGSTOWN,47,28,35
Ward 1,4060,BRITANNIA YOUNGSTOWN,48,38,31
Ward 1,4060,BRITANNIA YOUNGSTOWN,49,23,40
Ward 1,4060,BRITANNIA YOUNGSTOWN,50,31,29
Ward 1,4060,BRITANNIA YOUNGSTOWN,51,30,42
Ward 1,4060,BRITANNIA YOUNGSTOWN,52,29,38
Ward 1,4060,BRITANNIA YOUNGSTOWN,53,29,28
Ward 1,4060,BRITANNIA YOUNGSTOWN,54,30,43
Ward 1,4060,BRITANNIA YOUNGSTOWN,55,30,32
Ward 1,4060,BRITANNIA YOUNGSTOWN,56,28,29
Ward 1,4060,BRITANNIA YOUNGSTOWN,57,20,33
Ward 1,4060,BRITANNIA YOUNGSTOWN,58,25,21
Ward 1,4060,BRITANNIA YOUNGSTOWN,59,25,21
Ward 1,4060,BRITANNIA YOUNGSTOWN,60,18,11
Ward 1,4060,BRITANNIA YOUNGSTOWN,61,18,18
Ward 1,4060,BRITANNIA YOUNGSTOWN,62,21,20
Ward 1,4060,BRITANNIA YOUNGSTOWN,63,14,23
Ward 1,4060,BRITANNIA YOUNGSTOWN,64,8,20
Ward 1,4060,BRITANNIA YOUNGSTOWN,65,12,12
Ward 1,4060,BRITANNIA YOUNGSTOWN,66,16,12
Ward 1,4060,BRITANNIA YOUNGSTOWN,67,11,14
Ward 1,4060,BRITANNIA YOUNGSTOWN,68,18,12
Ward 1,4060,BRITANNIA YOUNGSTOWN,69,4,16
Ward 1,4060,BRITANNIA YOUNGSTOWN,70,11,8
Ward 1,4060,BRITANNIA YOUNGSTOWN,71,8,12
Ward 1,4060,BRITANNIA YOUNGSTOWN,72,15,16
Ward 1,4060,BRITANNIA YOUNGSTOWN,73,7,6
Ward 1,4060,BRITANNIA YOUNGSTOWN,74,16,7
Ward 1,4060,BRITANNIA YOUNGSTOWN,75,9,12
Ward 1,4060,BRITANNIA YOUNGSTOWN,76,14,1
Ward 1,4060,BRITANNIA YOUNGSTOWN,77,10,7
Ward 1,4060,BRITANNIA YOUNGSTOWN,78,9,6
Ward 1,4060,BRITANNIA YOUNGSTOWN,79,12,7
Ward 1,4060,BRITANNIA YOUNGSTOWN,80,11,10
Ward 1,4060,BRITANNIA YOUNGSTOWN,81,13,6
Ward 1,4060,BRITANNIA YOUNGSTOWN,82,3,12
Ward 1,4060,BRITANNIA YOUNGSTOWN,83,5,5
Ward 1,4060,BRITANNIA YOUNGSTOWN,84,5,3
Ward 1,4060,BRITANNIA YOUNGSTOWN,85+,28,20
Ward 1,4060,BRITANNIA YOUNGSTOWN,No Response,403,466
Ward 1,4090,CANORA,0,18,21
Ward 1,4090,CANORA,1,17,17
Ward 1,4090,CANORA,2,19,17
Ward 1,4090,CANORA,3,14,11
Ward 1,4090,CANORA,4,16,18
Ward 1,4090,CANORA,5,10,18
Ward 1,4090,CANORA,6,10,16
Ward 1,4090,CANORA,7,11,7
Ward 1,4090,CANORA,8,9,15
Ward 1,4090,CANORA,9,9,11
Ward 1,4090,CANORA,10,8,9
Ward 1,4090,CANORA,11,12,13
Ward 1,4090,CANORA,12,10,21
Ward 1,4090,CANORA,13,9,11
Ward 1,4090,CANORA,14,8,13
Ward 1,4090,CANORA,15,10,13
Ward 1,4090,CANORA,16,13,10
Ward 1,4090,CANORA,17,8,9
Ward 1,4090,CANORA,18,18,15
Ward 1,4090,CANORA,19,16,10
Ward 1,4090,CANORA,20,15,13
Ward 1,4090,CANORA,21,16,20
Ward 1,4090,CANORA,22,23,25
Ward 1,4090,CANORA,23,18,25
Ward 1,4090,CANORA,24,18,16
Ward 1,4090,CANORA,25,18,28
Ward 1,4090,CANORA,26,29,23
Ward 1,4090,CANORA,27,20,21
Ward 1,4090,CANORA,28,16,31
Ward 1,4090,CANORA,29,24,21
Ward 1,4090,CANORA,30,18,35
Ward 1,4090,CANORA,31,24,22
Ward 1,4090,CANORA,32,17,23
Ward 1,4090,CANORA,33,22,20
Ward 1,4090,CANORA,34,17,19
Ward 1,4090,CANORA,35,17,21
Ward 1,4090,CANORA,36,17,29
Ward 1,4090,CANORA,37,7,21
Ward 1,4090,CANORA,38,25,15
Ward 1,4090,CANORA,39,10,19
Ward 1,4090,CANORA,40,11,13
Ward 1,4090,CANORA,41,29,19
Ward 1,4090,CANORA,42,20,22
Ward 1,4090,CANORA,43,14,24
Ward 1,4090,CANORA,44,20,21
Ward 1,4090,CANORA,45,13,27
Ward 1,4090,CANORA,46,18,20
Ward 1,4090,CANORA,47,24,24
Ward 1,4090,CANORA,48,23,18
Ward 1,4090,CANORA,49,19,19
Ward 1,4090,CANORA,50,18,25
Ward 1,4090,CANORA,51,21,21
Ward 1,4090,CANORA,52,22,17
Ward 1,4090,CANORA,53,12,20
Ward 1,4090,CANORA,54,16,17
Ward 1,4090,CANORA,55,16,12
Ward 1,4090,CANORA,56,14,30
Ward 1,4090,CANORA,57,21,16
Ward 1,4090,CANORA,58,10,10
Ward 1,4090,CANORA,59,13,13
Ward 1,4090,CANORA,60,12,18
Ward 1,4090,CANORA,61,12,23
Ward 1,4090,CANORA,62,15,13
Ward 1,4090,CANORA,63,11,16
Ward 1,4090,CANORA,64,18,11
Ward 1,4090,CANORA,65,15,10
Ward 1,4090,CANORA,66,9,11
Ward 1,4090,CANORA,67,9,11
Ward 1,4090,CANORA,68,12,11
Ward 1,4090,CANORA,69,10,14
Ward 1,4090,CANORA,70,9,4
Ward 1,4090,CANORA,71,6,12
Ward 1,4090,CANORA,72,15,4
Ward 1,4090,CANORA,73,9,7
Ward 1,4090,CANORA,74,6,5
Ward 1,4090,CANORA,75,10,3
Ward 1,4090,CANORA,76,11,5
Ward 1,4090,CANORA,77,7,6
Ward 1,4090,CANORA,78,5,4
Ward 1,4090,CANORA,79,8,5
Ward 1,4090,CANORA,80,8,4
Ward 1,4090,CANORA,81,7,5
Ward 1,4090,CANORA,82,7,6
Ward 1,4090,CANORA,83,3,2
Ward 1,4090,CANORA,84,3,1
Ward 1,4090,CANORA,85+,19,8
Ward 1,4090,CANORA,No Response,354,401
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,0,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,1,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,2,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,3,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,4,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,5,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,6,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,7,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,8,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,9,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,10,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,11,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,12,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,13,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,14,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,15,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,16,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,17,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,18,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,19,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,20,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,21,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,22,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,23,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,24,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,25,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,26,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,27,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,28,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,29,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,30,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,31,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,32,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,33,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,34,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,35,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,36,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,37,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,38,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,39,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,40,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,41,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,42,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,43,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,44,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,45,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,46,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,47,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,48,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,49,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,50,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,51,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,52,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,53,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,54,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,55,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,56,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,57,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,58,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,59,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,60,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,61,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,62,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,63,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,64,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,65,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,66,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,67,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,68,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,69,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,70,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,71,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,72,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,73,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,74,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,75,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,76,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,77,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,78,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,79,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,80,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,81,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,82,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,83,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,84,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,85+,0,0
Ward 1,4100,CARLETON SQUARE INDUSTRIAL,No Response,0,0
Ward 1,4130,EDMISTON INDUSTRIAL,0,0,0
Ward 1,4130,EDMISTON INDUSTRIAL,1,0,0
Ward 1,4130,EDMISTON INDUSTRIAL,2,0,0
Ward 1,4130,EDMISTON INDUSTRIAL,3,0,0
Ward 1,4130,EDMISTON INDUSTRIAL,4,0,0
Ward 1,4130,EDMISTON INDUSTRIAL,5,0,0
Ward 1,4130,EDMISTON INDUSTRIAL,6,0,0
Ward 1,4130,EDMISTON INDUSTRIAL,7,0,0
Ward 1,4130,EDMISTON INDUSTRIAL,8,0,0
Ward 1,4130,EDMISTON INDUSTRIAL,9,0,0
Ward 1,4130,EDMISTON INDUSTRIAL,10,0,0
Ward 1,4130,EDMISTON INDUSTRIAL,11,0,0
Ward 1,4130,EDMISTON INDUSTRIAL,12,0,0
Ward 1,4130,EDMISTON INDUSTRIAL,13,0,0
Ward 1,4130,EDMISTON INDUSTRIAL,14,0,0
Ward 1,4130,EDMISTON INDUSTRIAL,15,0,0
Ward 1,4130,EDMISTON INDUSTRIAL,16,0,0
Ward 1,4130,EDMISTON INDUSTRIAL,17,0,0
Ward 1,4130,EDMISTON INDUSTRIAL,18,0,0
Ward 1,4130,EDMISTON INDUSTRIAL,19,0,0
Ward 1,4130,EDMISTON INDUSTRIAL,20,0,0
Ward 1,4130,EDMISTON INDUSTRIAL,21,0,0
Ward 1,4130,EDMISTON INDUSTRIAL,22,0,0
Ward 1,4130,EDMISTON INDUSTRIAL,23,0,0
Ward 1,4130,EDMISTON INDUSTRIAL,24,0,0
Ward 1,4130,EDMISTON INDUSTRIAL,25,0,0
Ward 1,4130,EDMISTON INDUSTRIAL,26,0,0
Ward 1,4130,EDMISTON INDUSTRIAL,27,0,0
Ward 1,4130,EDMISTON INDUSTRIAL,28,0,0
Ward 1,4130,EDMISTON INDUSTRIAL,29,0,0
